"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"HOTAIRM1",0.76938391131842,4.46626789896168,1.39159511447216,0.197879943194988,0.999950192382521,-4.54529431594546,"No"
"RHBDD1",0.290170355816964,4.7015535332466,1.39143842361282,0.197925821460337,0.999950192382521,-4.54531771155507,"No"
"TOP2B",-0.369667125327703,5.27492035081785,-1.39124748150272,0.197981740666545,0.999950192382521,-4.54534622007689,"No"
"RAPGEF3",0.254407852377367,5.64442976872206,1.39008859527514,0.198321422727421,0.999950192382521,-4.54551921958322,"No"
"CCDC88A",0.757932436298792,6.25634837084115,1.38994537391055,0.198363437190612,0.999950192382521,-4.54554059651043,"No"
"ATP1B3",0.586395786316261,5.00844976486976,1.38967644136692,0.198442350099928,0.999950192382521,-4.54558073487915,"No"
"TMOD1",-0.620021661111045,4.99624570948599,-1.38939686812689,0.198524413889947,0.999950192382521,-4.54562245867776,"No"
"PDK4",-1.18241447466348,7.77552765916073,-1.38936846423632,0.198532752981282,0.999950192382521,-4.54562669754948,"Downregulated"
"ACP1",0.412141055291015,5.6456188656621,1.38894879264497,0.198655999320606,0.999950192382521,-4.54568932417541,"No"
"PCNX4",-0.586770771184558,5.91382656911913,-1.38761975807635,0.199046734789495,0.999950192382521,-4.54588761188046,"No"
"DYNC2I2",0.457779549056923,4.79751969178979,1.38751664284311,0.199077078173639,0.999950192382521,-4.54590299372923,"No"
"CENPN",-0.531131724867768,6.45941250819042,-1.38731691650491,0.199135862286019,0.999950192382521,-4.54593278612414,"No"
"SFR1",-0.511426498686238,5.39052942725697,-1.38704054252164,0.199217230155656,0.999950192382521,-4.54597400941359,"No"
"MRPL18",-0.369562246908514,7.33546226652368,-1.38692389795526,0.199251580299646,0.999950192382521,-4.54599140702742,"No"
"DHTKD1",-1.06727396425382,5.17769345096503,-1.38690262185671,0.19925784635218,0.999950192382521,-4.54599458031941,"Downregulated"
"ARL6IP6",0.398246173547159,4.86493882612303,1.38682255361918,0.199281428872735,0.999950192382521,-4.54600652220952,"No"
"CYP8B1",-1.72706337195376,8.19657060621822,-1.3866966209459,0.199318524704585,0.999950192382521,-4.54602530415466,"Downregulated"
"HSPH1",0.518816872887997,5.4373738010307,1.38658790327388,0.199350554300689,0.999950192382521,-4.54604151815386,"No"
"POLB",-0.694217133060713,4.27926556575315,-1.3863864912801,0.199409904482829,0.999950192382521,-4.5460715553421,"No"
"DMXL2",0.509230674787036,4.06130923418187,1.38636495995661,0.199416250026642,0.999950192382521,-4.54607476628903,"No"
"ITPRID2",-0.533688004526308,6.13994714425577,-1.38636079452606,0.199417477649866,0.999950192382521,-4.54607538747404,"No"
"CDHR2",-0.474499518015441,7.10413451919791,-1.38586427970742,0.199563855472215,0.999950192382521,-4.54614942763191,"No"
"BMPR1A",0.397609645576606,4.51316729616076,1.38581512173421,0.199578352776932,0.999950192382521,-4.54615675757819,"No"
"MZB1",0.296067107106258,4.27838677912659,1.38574052318532,0.199600354553431,0.999950192382521,-4.54616788080469,"No"
"GP1BB",0.360369834258393,5.04738599961397,1.38567293778313,0.19962028969912,0.999950192382521,-4.54617795814499,"No"
"GP9",0.22653369905926,4.77616406183646,1.38548251517141,0.199676466377124,0.999950192382521,-4.54620635028598,"No"
"CEP131",0.337842571641467,6.03127315948676,1.38520306921787,0.199758930434072,0.999950192382521,-4.54624801352607,"No"
"VPS45",0.358506582685862,4.86370866842353,1.38460351029855,0.199935957902445,0.999950192382521,-4.54633739373568,"No"
"RNF149",0.619541702456035,5.83687450365164,1.38459568998934,0.199938267837867,0.999950192382521,-4.54633855947597,"No"
"RUNX1",0.248212556598924,5.979040564367,1.38454908309925,0.199952034891815,0.999950192382521,-4.54634550692185,"No"
"CDC20B",0.267068802037665,3.69972881323559,1.3844905622305,0.199969322327551,0.999950192382521,-4.54635423021233,"No"
"ALK",0.502406055105112,3.86819461175997,1.3839544954628,0.200127739510176,0.999950192382521,-4.54643413217685,"No"
"THADA",0.460616888614395,4.66393558877802,1.38378247623503,0.200178597028732,0.999950192382521,-4.54645976985087,"No"
"BMP2K",0.407622478571682,5.72427557988031,1.38372287434441,0.200196220924451,0.999950192382521,-4.54646865264443,"No"
"TPSB2",-0.256425753340017,5.20410505667177,-1.38370617289175,0.20020115967523,0.999950192382521,-4.54647114172982,"No"
"CSNK1G1",0.322120065802727,4.63738219685429,1.38369323255447,0.20020498630647,0.999950192382521,-4.54647307027401,"No"
"SGSM2",0.28899762563298,6.48919695854744,1.38341473839583,0.200287355963806,0.999950192382521,-4.5465145737873,"No"
"TATDN2",0.354639171422696,4.30713919006214,1.3833237366304,0.200314277671024,0.999950192382521,-4.5465281350233,"No"
"MRPL16",-0.524219628667067,5.93417480871729,-1.38321538584048,0.200346335911285,0.999950192382521,-4.54654428125247,"No"
"PADI4",-0.406757012417531,4.56053856139448,-1.38306935590798,0.200389549409888,0.999950192382521,-4.54656604168913,"No"
"PPP4R3A",0.366968925521389,4.82901228673443,1.38299747789338,0.200410822644549,0.999950192382521,-4.54657675220502,"No"
"NAA20",-0.314519010146023,6.3524907006379,-1.38286196416701,0.200450934963151,0.999950192382521,-4.5465969445495,"No"
"MFAP4",-0.803958934685078,6.51848107911593,-1.38272641346553,0.200491065111915,0.999950192382521,-4.54661714174325,"No"
"PGM1",-0.958319406156138,7.46881220870919,-1.38245224181097,0.200572255419649,0.999950192382521,-4.54665799158179,"No"
"ENTPD1",0.485636840104375,4.54928210353471,1.3816183418006,0.20081937103049,0.999950192382521,-4.54678222076467,"No"
"RNF220",0.308368145643719,4.8759804399802,1.38152719360241,0.20084639744724,0.999950192382521,-4.54679579793096,"No"
"TBCC",0.363231814007737,4.47241943440098,1.38148950959139,0.200857572070761,0.999950192382521,-4.54680141114232,"No"
"KANK3",0.294825012519005,4.88434457692915,1.3810103159669,0.200999716163858,0.999950192382521,-4.54687278482495,"No"
"L3HYPDH",-0.421477145773589,4.41006886927887,-1.38098664212992,0.201006740811938,0.999950192382521,-4.54687631071893,"No"
"CT47A11",1.83329857826262,5.01178862426839,1.38026131372742,0.201222066742826,0.999950192382521,-4.54698432863472,"Upregulated"
"DGKK",0.262950244915601,3.72079798457375,1.38007773669538,0.201276595999287,0.999950192382521,-4.54701166441586,"No"
"HAO2",-1.37214429764317,6.51938090349806,-1.37973168919389,0.201379419495077,0.999950192382521,-4.54706318975717,"Downregulated"
"ELOC",0.345364473235652,6.43852623898391,1.3795514557404,0.201432991330703,0.999950192382521,-4.54709002420939,"No"
"CEP192",0.572060585484172,5.84703995043289,1.37952930445634,0.201439576327744,0.999950192382521,-4.54709332217048,"No"
"GJD3",-0.218471287787409,4.17274414102295,-1.37945505069192,0.201461651373693,0.999950192382521,-4.54710437720227,"No"
"IFITM3",-0.428003500746419,9.55453709442071,-1.37876649663078,0.201666451659,0.999950192382521,-4.54720688081219,"No"
"CDK12",0.273224340588616,5.04159067304709,1.37876329448459,0.201667404506704,0.999950192382521,-4.54720735746878,"No"
"SLC22A25",-1.00451928281159,6.68371524726496,-1.37856495362687,0.201726431386168,0.999950192382521,-4.54723688083948,"Downregulated"
"AKAP7",-0.240620440989027,4.85849679887014,-1.37850596503342,0.201743989436196,0.999950192382521,-4.54724566111484,"No"
"CPED1",-0.86663094079419,6.17857878068973,-1.3783795033135,0.201781635381415,0.999950192382521,-4.54726448413612,"No"
"LINC00663",-0.364594976877362,4.69633119580806,-1.37788728695023,0.201928218817594,0.999950192382521,-4.5473377418608,"No"
"CALCOCO2",-0.367668901858489,5.43205417064129,-1.37761216553454,0.202010190475403,0.999950192382521,-4.54737868498405,"No"
"TIMP2",-0.399098367088305,6.946954302371,-1.37751511575656,0.202039112982413,0.999950192382521,-4.54739312711597,"No"
"LPAL2",-0.65357721903872,5.30702153691394,-1.37744113488698,0.202061162938212,0.999950192382521,-4.54740413609603,"No"
"HELLS",1.33989736962656,5.60847856840867,1.37735721898143,0.202086176519528,0.999950192382521,-4.54741662325178,"Upregulated"
"CPZ",0.242157920074566,3.98364474165982,1.37730479701089,0.202101803760847,0.999950192382521,-4.54742442380351,"No"
"FTCD",-0.752468925821924,7.02584042710869,-1.3771462414154,0.202149076242404,0.999950192382521,-4.54744801675683,"No"
"BRAF",0.395063269463639,5.04796646698458,1.37704889669918,0.202178103725199,0.999950192382521,-4.54746250112236,"No"
"BICDL1",0.240641606576163,4.26910588244602,1.37687330826007,0.202230471936725,0.999950192382521,-4.54748862685358,"No"
"MRPS17",0.329834085415728,3.72462113560443,1.37661532422861,0.202307435207035,0.999950192382521,-4.54752701014596,"No"
"SNX22",0.228840853896485,6.63290222644455,1.37654029713468,0.20232982242351,0.999950192382521,-4.54753817234453,"No"
"LONRF1",-0.327345090645733,4.12047645246149,-1.37617181791991,0.20243980313786,0.999950192382521,-4.54759299005812,"No"
"B3GNT2",0.30330497819384,3.56262034314228,1.37610464980509,0.202459856449193,0.999950192382521,-4.54760298195152,"No"
"NAV1",0.284442911936755,4.45305701613563,1.3760880678694,0.202464807314551,0.999950192382521,-4.54760544864611,"No"
"SYVN1",-0.27996253689175,4.05630782222856,-1.37579238729182,0.202553106004769,0.999950192382521,-4.54764943178747,"No"
"PIM1",-0.222290477506746,6.74516639803746,-1.37530568705102,0.202698520401105,0.999950192382521,-4.54772182254349,"No"
"NONO",0.510938413921611,8.45757441264276,1.37493676600201,0.202808804697563,0.999950192382521,-4.54777668927814,"No"
"CHCHD6",-0.276865916061635,5.11596774277804,-1.37464695608657,0.202895475718174,0.999950192382521,-4.54781978692537,"No"
"DEPTOR",0.535823207007384,4.65457130652174,1.37399029991712,0.203091973611147,0.999950192382521,-4.54791742686012,"No"
"PYCR3",0.363326463260053,4.27710815431819,1.37386167813897,0.203130481470511,0.999950192382521,-4.5479365501103,"No"
"TMX2-CTNND1",0.446670409299065,7.48913203959934,1.37308744791089,0.203362408918912,0.999950192382521,-4.54805164834525,"No"
"SPATS2",0.546749535313499,3.73763538080813,1.37306668832227,0.203368630751732,0.999950192382521,-4.5480547341923,"No"
"SLC27A2",-1.23683296275239,6.94399463692283,-1.37302214349775,0.20338198178007,0.999950192382521,-4.54806135558554,"Downregulated"
"CETN2",-0.681691264981239,6.2670874626147,-1.37292272201031,0.203411783211076,0.999950192382521,-4.54807613389004,"No"
"SMAD5",0.299660004862779,4.81130360674698,1.37288518293732,0.203423036458925,0.999950192382521,-4.54808171371404,"No"
"CCNG1",-0.377842850607839,6.5067562142709,-1.37247789636025,0.203545164715022,0.999950192382521,-4.54814224961578,"No"
"MSRA",-1.06265599298839,6.19824054774913,-1.37235025702266,0.203583451328084,0.999950192382521,-4.54816121966841,"Downregulated"
"GRAMD2B",-0.377555550086923,4.53444552777105,-1.37225822209487,0.203611061885795,0.999950192382521,-4.54817489773722,"No"
"KRTCAP2",0.295305993720071,7.59341255717791,1.37206904723843,0.203667824559281,0.999950192382521,-4.54820301158568,"No"
"APMAP",-0.534845339814645,8.38024549593823,-1.37103100063737,0.203979535429271,0.999950192382521,-4.54835725520958,"No"
"CRYBB2P1",0.221167406216757,4.95032436702174,1.37057500810313,0.204116592455781,0.999950192382521,-4.5484249986082,"No"
"RBM8A",-0.320237264390766,5.90318233678716,-1.37003063028987,0.204280318370888,0.999950192382521,-4.54850586261126,"No"
"STK17B",-0.393223463449399,4.02827451066264,-1.36951048428125,0.204436861200049,0.999950192382521,-4.54858311680795,"No"
"GTPBP3",-0.256244663179083,5.90032588261668,-1.36946861955426,0.2044494652384,0.999950192382521,-4.54858933428818,"No"
"MAT2B",-0.562127949533563,5.2279523510361,-1.36922102016036,0.204524022527454,0.999950192382521,-4.54862610482099,"No"
"ARRDC3",-0.363705612384998,3.4603544146557,-1.36803158965068,0.20488250846622,0.999950192382521,-4.54880271301198,"No"
"ASS1",-1.01905480464073,10.0124922358406,-1.36764286908257,0.204999782384407,0.999950192382521,-4.54886041925903,"Downregulated"
"LINC00839",-0.199924421882974,4.05121884892654,-1.36753269647402,0.205033031012077,0.999950192382521,-4.54887677354412,"No"
"FAM118B",0.530233999931407,5.87527533879064,1.36751408959662,0.205038646774646,0.999950192382521,-4.54887953554847,"No"
"LAPTM4B",1.236917096658,6.26599433432921,1.36731669141511,0.205098231829665,0.999950192382521,-4.54890883652837,"Upregulated"
"THOC5",0.31010512910291,6.08132209507845,1.36717344550959,0.205141480163509,0.999950192382521,-4.54893009844926,"No"
"NOD1",0.351150187656453,4.7509121181675,1.36714174142101,0.205151053210253,0.999950192382521,-4.54893480416769,"No"
"ZNF785",0.425159160919685,5.21756308874259,1.36644335577433,0.20536202745406,0.999950192382521,-4.54903845333206,"No"
"SLC4A7",0.450056723875581,4.48458187289786,1.36616213155826,0.205447034336963,0.999950192382521,-4.54908018533863,"No"
"NDUFB1",-0.444679980948179,7.89793953653936,-1.36612363970227,0.205458671776474,0.999950192382521,-4.54908589707008,"No"
"KATNA1",-0.300177918378393,4.82966036316771,-1.3661021024593,0.205465183486687,0.999950192382521,-4.5490890929152,"No"
"ASAP1",0.566603443998208,5.64297793144122,1.36598179594647,0.205501560981266,0.999950192382521,-4.54910694450636,"No"
"KIF1A",0.273199809635869,3.93704487076922,1.36594840523919,0.205511658419,0.999950192382521,-4.54911189906454,"No"
"STON2",-0.464396105031299,3.69022470348355,-1.36587202447534,0.205534757755267,0.999950192382521,-4.54912323238723,"No"
"HSBP1",-0.389888850979868,7.32520229596871,-1.36585935293495,0.205538590140897,0.999950192382521,-4.54912511255999,"No"
"GPRIN2",-0.261695813208339,5.63821141430278,-1.36579561149801,0.205557869051071,0.999950192382521,-4.54913457026959,"No"
"CREG1",-0.699789210571328,8.20482970702359,-1.36578530651489,0.205560985988675,0.999950192382521,-4.54913609926902,"No"
"RNF5",-0.481203437317039,7.92527386839333,-1.36559090010837,0.205619795452983,0.999950192382521,-4.5491649435228,"No"
"KLHDC4",0.316189136010523,5.06599078111291,1.36504093705007,0.20578624136984,0.999950192382521,-4.54924653430995,"No"
"WDR5B",0.349578906724484,4.22256300273102,1.36449329279887,0.205952099737219,0.999950192382521,-4.549327769726,"No"
"NT5M",-0.279808547473072,4.2827921066257,-1.36441842905171,0.205974781671081,0.999950192382521,-4.54933887384107,"No"
"DDX42",0.316695547659362,6.29452398551014,1.36427297118124,0.206018858037919,0.999950192382521,-4.54936044817536,"No"
"SAYSD1",0.31974008328402,3.76870962576892,1.36410940046682,0.206068432536411,0.999950192382521,-4.54938470805216,"No"
"YTHDF3-DT",0.31644999633221,5.32360034387675,1.36400911070598,0.206098833074831,0.999950192382521,-4.54939958195694,"No"
"DLL1",-0.323504466645142,3.82158454713632,-1.3635391706331,0.206241335591267,0.999950192382521,-4.54946927336207,"No"
"TVP23C",0.334380687507541,4.66183740537542,1.36288088566522,0.206441092284273,0.999950192382521,-4.5495668819343,"No"
"SUGT1",0.288379731377814,5.85632288984703,1.36282592430808,0.206457777779359,0.999950192382521,-4.5495750306989,"No"
"TRMT1",0.229493166310693,4.72049868280692,1.36245787243689,0.206569542792965,0.999950192382521,-4.54962959640572,"No"
"FABP1",-0.609403162014891,10.5302497479865,-1.36242280130276,0.206580195412582,0.999950192382521,-4.54963479562451,"No"
"NUDCD3",0.372480761942035,5.30405225562264,1.36223530061136,0.206637155425965,0.999950192382521,-4.54966259139664,"No"
"CCDC43",0.251068296559713,3.95644139878556,1.36220728771856,0.206645666489696,0.999950192382521,-4.54966674401295,"No"
"ISG20",0.317124763914089,5.45408987881976,1.36140903489889,0.206888322628266,0.999950192382521,-4.54978506401341,"No"
"SLC19A2",-0.603970038778056,6.74189915078064,-1.36091320009013,0.207039170787136,0.999950192382521,-4.54985854624641,"No"
"RBM6",0.242224361089923,5.09880544380696,1.36036408521163,0.207206337775594,0.999950192382521,-4.54993991356439,"No"
"HAL",-0.736573672672317,7.82810729341221,-1.3596266052715,0.207431029705855,0.999950192382521,-4.55004917446883,"No"
"ADAMTSL1",-0.286315008089121,3.54984447727489,-1.35900470756073,0.207620667916813,0.999950192382521,-4.5501412951405,"No"
"EIF4EBP3",-0.415152620418647,4.79171665475367,-1.35876355035759,0.207694244859181,0.999950192382521,-4.55017701335704,"No"
"MAPK8",0.248907135198326,4.90960749073442,1.35843701721862,0.207793905357696,0.999950192382521,-4.55022537318853,"No"
"ESRP2",-0.559070405269715,6.59009983360745,-1.35828700399868,0.207839704234647,0.999950192382521,-4.55024758889644,"No"
"CALR",0.23219598504298,9.61545205257428,1.35808788802461,0.20790050741105,0.999950192382521,-4.55027707497456,"No"
"NDRG3",0.408839863943284,5.417895014794,1.35753870582932,0.208068287309384,0.999950192382521,-4.55035839267056,"No"
"ARL2",0.59169274407274,4.82216758954771,1.35697246208938,0.208241400387675,0.999950192382521,-4.55044222449244,"No"
"EVA1A",-0.852291853458757,4.19685230258456,-1.35692358250241,0.208256349693974,0.999950192382521,-4.5504494604859,"No"
"SLC13A5",-1.42489186867195,10.4681266794097,-1.35689785097625,0.208264219777091,0.999950192382521,-4.55045326966991,"Downregulated"
"MATK",-0.292762652554885,4.85607241253539,-1.35687953444254,0.208269822111446,0.999950192382521,-4.55045598115487,"No"
"FGFR2",-0.518383240057785,5.5521349056848,-1.35678377700766,0.208299112775322,0.999950192382521,-4.55047015637937,"No"
"SULF2",-0.482508962096118,6.29318892271465,-1.35667518884709,0.208332332396422,0.999950192382521,-4.55048623054087,"No"
"MALT1",-0.390537707780608,4.42521149784852,-1.35654818975724,0.208371190068009,0.999950192382521,-4.55050502946921,"No"
"XPO5",0.515167555200326,4.43126018648543,1.35652848294953,0.208377220275771,0.999950192382521,-4.55050794649613,"No"
